Netzbetreiber:;;Energienetze Berlin GmbH;;;;
Lastgangtyp:;;Entnahme aus dem vorgelagerten Verteilungsnetz;;;;
gesetzliche Grundlage:;;§ 23c Abs.3 Nr. 5 EnWG;;;;
Betrachtungszeitraum:;;01.01.2024 bis 31.12.2024;;;;
;;;;;;
Spannungsebene der Entnahme;;Hochspannung;Mittelspannung;Niederspannung;;
Höchstlast;[kW];20.240;1.353;153,7;;
Wirkarbeit;[kWh];34.847.835;6.056.038;454.794;;
;;;;;;
Datum;Zeit;Wert [kW];Wert [kW];Wert [kW];;
12.11.2024;05:45:00;0;639;27;;
12.11.2024;06:00:00;0;684;37;;
12.11.2024;06:15:00;0;799;48;;
12.11.2024;06:30:00;0;809;57;;
12.11.2024;06:45:00;0;855;53;;
12.11.2024;07:00:00;0;865;38;;
12.11.2024;07:15:00;0;845;44;;
12.11.2024;07:30:00;0;871;54;;
12.11.2024;07:45:00;0;901;56;;
12.11.2024;08:00:00;0;950;57;;
12.11.2024;08:15:00;0;940;55;;
12.11.2024;08:30:00;0;1009;52;;
12.11.2024;08:45:00;0;934;59;;
12.11.2024;09:00:00;0;1030;54;;
12.11.2024;09:15:00;0;970;53;;
12.11.2024;09:30:00;0;1010;64;;
12.11.2024;09:45:00;0;1021;73;;
12.11.2024;10:00:00;0;961;71;;
12.11.2024;10:15:00;0;955;62;;
12.11.2024;10:30:00;0;1015;72;;
12.11.2024;10:45:00;0;1026;61;;
12.11.2024;11:00:00;0;965;57;;
12.11.2024;11:15:00;0;980;59;;
12.11.2024;11:30:00;0;1029;68;;
12.11.2024;11:45:00;0;989;62;;
12.11.2024;12:00:00;0;940;70;;
12.11.2024;12:15:00;0;994;67;;
12.11.2024;12:30:00;0;979;71;;
12.11.2024;12:45:00;0;920;68;;
12.11.2024;13:00:00;0;949;69;;
12.11.2024;13:15:00;0;975;59;;
12.11.2024;13:30:00;0;965;62;;
12.11.2024;13:45:00;0;970;67;;
12.11.2024;14:00:00;0;939;60;;
12.11.2024;14:15:00;0;964;66;;
12.11.2024;14:30:00;0;884;80;;
12.11.2024;14:45:00;0;831;76;;
12.11.2024;15:00:00;0;842;75;;
12.11.2024;15:15:00;0;828;79;;
12.11.2024;15:30:00;0;831;78;;
12.11.2024;15:45:00;0;842;76;;
12.11.2024;16:00:00;0;833;68;;
12.11.2024;16:15:00;0;820;65;;
12.11.2024;16:30:00;0;808;66;;
12.11.2024;16:45:00;0;805;77;;
12.11.2024;17:00:00;0;786;79;;
12.11.2024;17:15:00;0;795;77;;
12.11.2024;17:30:00;0;779;90;;
12.11.2024;17:45:00;0;753;89;;
12.11.2024;18:00:00;0;739;77;;
12.11.2024;18:15:00;0;739;84;;
12.11.2024;18:30:00;0;732;100;;
12.11.2024;18:45:00;0;714;92;;
12.11.2024;19:00:00;0;679;99;;
12.11.2024;19:15:00;0;670;103;;
12.11.2024;19:30:00;0;646;102;;
12.11.2024;19:45:00;0;666;85;;
12.11.2024;20:00:00;0;649;76;;
12.11.2024;20:15:00;0;639;81;;
12.11.2024;20:30:00;0;620;76;;
12.11.2024;20:45:00;0;625;74;;
12.11.2024;21:00:00;0;612;66;;
12.11.2024;21:15:00;0;612;67;;
12.11.2024;21:30:00;0;601;66;;
12.11.2024;21:45:00;0;610;52;;
12.11.2024;22:00:00;0;590;56;;
12.11.2024;22:15:00;0;575;39;;
12.11.2024;22:30:00;0;565;42;;
12.11.2024;22:45:00;0;560;41;;
12.11.2024;23:00:00;0;540;43;;
12.11.2024;23:15:00;0;540;37;;
12.11.2024;23:30:00;0;540;37;;
12.11.2024;23:45:00;0;550;33;;
13.11.2024;00:00:00;0;530;33;;
13.11.2024;00:15:00;0;530;32;;
13.11.2024;00:30:00;0;545;31;;
13.11.2024;00:45:00;0;535;27;;
13.11.2024;01:00:00;0;545;33;;
13.11.2024;01:15:00;0;545;36;;
13.11.2024;01:30:00;0;554;37;;
13.11.2024;01:45:00;0;544;35;;
13.11.2024;02:00:00;0;545;34;;
13.11.2024;02:15:00;0;565;35;;
13.11.2024;02:30:00;0;570;30;;
13.11.2024;02:45:00;0;579;26;;
13.11.2024;03:00:00;0;569;26;;
13.11.2024;03:15:00;0;650;29;;
13.11.2024;03:30:00;0;649;26;;
13.11.2024;03:45:00;0;654;29;;
13.11.2024;04:00:00;0;675;28;;
13.11.2024;04:15:00;0;665;26;;
13.11.2024;04:30:00;0;660;28;;
13.11.2024;04:45:00;0;665;26;;
13.11.2024;05:00:00;0;679;29;;
13.11.2024;05:15:00;0;719;29;;
13.11.2024;05:30:00;0;654;35;;
13.11.2024;05:45:00;0;660;40;;
13.11.2024;06:00:00;0;740;40;;
13.11.2024;06:15:00;0;830;41;;
13.11.2024;06:30:00;0;815;42;;
13.11.2024;06:45:00;0;850;31;;
13.11.2024;07:00:00;0;775;36;;
13.11.2024;07:15:00;0;809;39;;
13.11.2024;07:30:00;0;850;39;;
13.11.2024;07:45:00;0;962;42;;
13.11.2024;08:00:00;0;906;44;;
13.11.2024;08:15:00;0;931;42;;
13.11.2024;08:30:00;0;956;44;;
13.11.2024;08:45:00;0;960;49;;
13.11.2024;09:00:00;0;930;49;;
13.11.2024;09:15:00;0;976;53;;
13.11.2024;09:30:00;0;1045;57;;
13.11.2024;09:45:00;0;1016;55;;
13.11.2024;10:00:00;0;966;60;;
13.11.2024;10:15:00;0;969;56;;
13.11.2024;10:30:00;0;1039;51;;
13.11.2024;10:45:00;0;990;54;;
13.11.2024;11:00:00;0;985;53;;
13.11.2024;11:15:00;0;1045;51;;
13.11.2024;11:30:00;0;1065;48;;
13.11.2024;11:45:00;0;1000;51;;
13.11.2024;12:00:00;0;1030;56;;
13.11.2024;12:15:00;0;981;53;;
13.11.2024;12:30:00;0;946;61;;
13.11.2024;12:45:00;0;1025;65;;
13.11.2024;13:00:00;0;1000;61;;
13.11.2024;13:15:00;0;951;65;;
13.11.2024;13:30:00;0;915;72;;
13.11.2024;13:45:00;0;975;74;;
13.11.2024;14:00:00;0;944;66;;
13.11.2024;14:15:00;0;926;66;;
13.11.2024;14:30:00;0;881;76;;
13.11.2024;14:45:00;0;836;85;;
13.11.2024;15:00:00;0;801;95;;
13.11.2024;15:15:00;0;802;92;;
13.11.2024;15:30:00;0;802;95;;
13.11.2024;15:45:00;0;797;90;;
13.11.2024;16:00:00;0;807;59;;
13.11.2024;16:15:00;0;776;62;;
13.11.2024;16:30:00;0;793;63;;
13.11.2024;16:45:00;0;787;64;;
13.11.2024;17:00:00;0;774;63;;
13.11.2024;17:15:00;0;767;70;;
13.11.2024;17:30:00;0;745;78;;
13.11.2024;17:45:00;0;740;85;;
13.11.2024;18:00:00;0;742;80;;
13.11.2024;18:15:00;0;753;80;;
13.11.2024;18:30:00;0;710;97;;
13.11.2024;18:45:00;0;701;97;;
13.11.2024;19:00:00;0;699;93;;
13.11.2024;19:15:00;0;666;96;;
13.11.2024;19:30:00;0;652;95;;
13.11.2024;19:45:00;0;642;90;;
13.11.2024;20:00:00;0;649;88;;
13.11.2024;20:15:00;0;640;72;;
13.11.2024;20:30:00;0;638;71;;
13.11.2024;20:45:00;0;621;72;;
13.11.2024;21:00:00;0;600;64;;
13.11.2024;21:15:00;0;605;71;;
13.11.2024;21:30:00;0;605;64;;
13.11.2024;21:45:00;0;610;62;;
13.11.2024;22:00:00;0;605;57;;
13.11.2024;22:15:00;0;569;45;;
13.11.2024;22:30:00;0;555;45;;
13.11.2024;22:45:00;0;570;46;;
13.11.2024;23:00:00;0;550;43;;
13.11.2024;23:15:00;0;550;44;;
13.11.2024;23:30:00;0;565;37;;
13.11.2024;23:45:00;0;545;35;;
14.11.2024;00:00:00;0;554;32;;
14.11.2024;00:15:00;0;549;33;;
14.11.2024;00:30:00;0;564;32;;
14.11.2024;00:45:00;0;560;33;;
14.11.2024;01:00:00;0;560;29;;
14.11.2024;01:15:00;0;550;29;;
14.11.2024;01:30:00;0;550;30;;
14.11.2024;01:45:00;0;554;30;;
14.11.2024;02:00:00;0;549;29;;
14.11.2024;02:15:00;0;554;27;;
14.11.2024;02:30:00;0;564;28;;
14.11.2024;02:45:00;0;565;26;;
14.11.2024;03:00:00;0;565;27;;
14.11.2024;03:15:00;0;640;33;;
14.11.2024;03:30:00;0;639;31;;
14.11.2024;03:45:00;0;639;29;;
14.11.2024;04:00:00;0;669;32;;
14.11.2024;04:15:00;0;639;28;;
14.11.2024;04:30:00;0;639;28;;
14.11.2024;04:45:00;0;655;30;;
14.11.2024;05:00:00;0;645;29;;
14.11.2024;05:15:00;0;700;29;;
14.11.2024;05:30:00;0;629;29;;
14.11.2024;05:45:00;0;649;31;;
14.11.2024;06:00:00;0;734;34;;
14.11.2024;06:15:00;0;809;32;;
14.11.2024;06:30:00;0;805;32;;
14.11.2024;06:45:00;0;805;31;;
14.11.2024;07:00:00;0;786;32;;
14.11.2024;07:15:00;0;860;37;;
14.11.2024;07:30:00;0;928;42;;
14.11.2024;07:45:00;0;911;46;;
14.11.2024;08:00:00;0;980;46;;
14.11.2024;08:15:00;0;1005;42;;
14.11.2024;08:30:00;0;921;57;;
14.11.2024;08:45:00;0;930;55;;
14.11.2024;09:00:00;0;1021;49;;
14.11.2024;09:15:00;0;1070;51;;
14.11.2024;09:30:00;0;991;53;;
14.11.2024;09:45:00;0;965;63;;
14.11.2024;10:00:00;0;1019;59;;
14.11.2024;10:15:00;0;1009;60;;
14.11.2024;10:30:00;0;970;53;;
14.11.2024;10:45:00;0;1030;52;;
14.11.2024;11:00:00;0;1010;55;;
14.11.2024;11:15:00;0;1030;53;;
14.11.2024;11:30:00;0;970;56;;
14.11.2024;11:45:00;0;1006;58;;
14.11.2024;12:00:00;0;991;50;;
14.11.2024;12:15:00;0;962;54;;
14.11.2024;12:30:00;0;991;55;;
14.11.2024;12:45:00;0;972;58;;
14.11.2024;13:00:00;0;922;54;;
14.11.2024;13:15:00;0;931;56;;
14.11.2024;13:30:00;0;986;58;;
14.11.2024;13:45:00;0;972;51;;
14.11.2024;14:00:00;0;959;59;;
14.11.2024;14:15:00;0;939;56;;
14.11.2024;14:30:00;0;891;63;;
14.11.2024;14:45:00;0;891;63;;
14.11.2024;15:00:00;0;857;63;;
14.11.2024;15:15:00;0;837;76;;
14.11.2024;15:30:00;0;816;67;;
14.11.2024;15:45:00;0;806;67;;
14.11.2024;16:00:00;0;812;63;;
14.11.2024;16:15:00;0;818;61;;
14.11.2024;16:30:00;0;806;70;;
14.11.2024;16:45:00;0;792;66;;
14.11.2024;17:00:00;0;780;65;;
14.11.2024;17:15:00;0;763;79;;
14.11.2024;17:30:00;0;749;74;;
14.11.2024;17:45:00;0;749;73;;
14.11.2024;18:00:00;0;724;83;;
14.11.2024;18:15:00;0;707;90;;
14.11.2024;18:30:00;0;702;97;;
14.11.2024;18:45:00;0;706;83;;
14.11.2024;19:00:00;0;715;77;;
14.11.2024;19:15:00;0;674;88;;
14.11.2024;19:30:00;0;669;76;;
14.11.2024;19:45:00;0;664;74;;
14.11.2024;20:00:00;0;654;73;;
14.11.2024;20:15:00;0;652;63;;
14.11.2024;20:30:00;0;628;60;;
14.11.2024;20:45:00;0;622;53;;
14.11.2024;21:00:00;0;613;66;;
14.11.2024;21:15:00;0;606;64;;
14.11.2024;21:30:00;0;591;52;;
14.11.2024;21:45:00;0;591;54;;
14.11.2024;22:00:00;0;576;41;;
14.11.2024;22:15:00;0;556;53;;
14.11.2024;22:30:00;0;545;41;;
14.11.2024;22:45:00;0;535;37;;
14.11.2024;23:00:00;0;520;35;;
14.11.2024;23:15:00;0;525;44;;
14.11.2024;23:30:00;0;536;33;;
14.11.2024;23:45:00;0;531;34;;
15.11.2024;00:00:00;0;526;59;;
15.11.2024;00:15:00;0;530;73;;
15.11.2024;00:30:00;0;535;59;;
15.11.2024;00:45:00;0;525;54;;
15.11.2024;01:00:00;0;526;53;;
15.11.2024;01:15:00;0;535;57;;
15.11.2024;01:30:00;0;536;27;;
15.11.2024;01:45:00;0;531;27;;
15.11.2024;02:00:00;0;541;26;;
15.11.2024;02:15:00;0;530;35;;
15.11.2024;02:30:00;0;530;26;;
15.11.2024;02:45:00;0;530;27;;
15.11.2024;03:00:00;0;530;27;;
15.11.2024;03:15:00;0;600;38;;
15.11.2024;03:30:00;0;611;27;;
15.11.2024;03:45:00;0;636;31;;
15.11.2024;04:00:00;0;621;28;;
15.11.2024;04:15:00;0;615;38;;
15.11.2024;04:30:00;0;620;29;;
15.11.2024;04:45:00;0;615;37;;
15.11.2024;05:00:00;0;625;47;;
15.11.2024;05:15:00;0;655;55;;
15.11.2024;05:30:00;0;611;44;;
15.11.2024;05:45:00;0;620;44;;
15.11.2024;06:00:00;0;690;29;;
15.11.2024;06:15:00;0;796;40;;
15.11.2024;06:30:00;0;775;35;;
15.11.2024;06:45:00;0;775;32;;
15.11.2024;07:00:00;0;726;34;;
15.11.2024;07:15:00;0;771;60;;
15.11.2024;07:30:00;0;881;50;;
15.11.2024;07:45:00;0;840;46;;
15.11.2024;08:00:00;0;816;60;;
15.11.2024;08:15:00;0;889;71;;
15.11.2024;08:30:00;0;939;65;;
